,Symbol,Name,Market,SecuGroup,Kind,ListingDate,DelistingDate,Reason,ArrantEnforceDate,ArrantEndDate,Industry,ParValue,ListingShares,ToSymbol,ToName
236,005000,남선물산,KOSPI,주권,보통주,1976-06-30,1997-06-16,회사정리절차 폐지 결정,1997-05-09,1997-06-14,,5000.0,328704.0,,
237,008950,동부화학,KOSPI,주권,보통주,1989-12-01,1997-04-01,해산 사유 발생,,,,5000.0,7334473.0,,
238,027841,한국고덴시1신,KOSDAQ,주권,보통주,1996-09-17,1997-03-29,,,,,5000.0,375044.0,,
239,007121,국제전자공업1신,KOSDAQ,주권,보통주,1996-07-01,1997-02-28,,,,,5000.0,100020.0,007120,미래아이앤지
240,003970,동부산업,KOSPI,주권,보통주,1975-06-30,1997-01-31,해산 사유 발생,,,,5000.0,2353991.0,,
241,003975,동부산업(1우),KOSPI,주권,구형우선주,1992-04-16,1997-01-31,해산 사유 발생,,,,5000.0,999999.0,,
242,022130,건영종합건설,KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,5000.0,6000000.0,,
243,011360,국제밸브공업,KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,5000.0,682000.0,,
244,008680,남신,KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,5000.0,300000.0,,
245,008330,동미전기공업,KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,5000.0,200000.0,,
246,018860,동방산업개발,KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,5000.0,2600000.0,,
247,011860,동아일렉콤,KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,5000.0,608400.0,,
248,018230,보성건설,KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,10000.0,351625.0,,
249,015180,삼송공업,KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,5000.0,130000.0,,
250,009950,삼한실업,KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,5000.0,120000.0,,
251,004520,삼호건설,KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,5000.0,1100000.0,,
252,000600,삼화실업,KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,5000.0,162000.0,,
253,011520,서울가든,KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,5000.0,856550.0,,
254,019460,서울창업투자,KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,5000.0,2200000.0,,
255,008430,성보섬유(장외),KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,10000.0,120000.0,,
256,020620,세본금속,KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,10000.0,100000.0,,
257,020625,세본금속우선,KOSDAQ,주권,신형우선주,1996-07-01,1997-01-01,최종부도 또는 당좌거래정지(1년),,,,10000.0,90000.0,,
258,018740,에어로시스템,KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,5000.0,320000.0,,
259,001910,영일화학공업,KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,5000.0,500000.0,,
260,016230,유천건설,KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,5000.0,1600000.0,,
261,013210,장복건설,KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,5000.0,4000000.0,,
262,002750,피죤,KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,5000.0,180000.0,,
263,021660,하이켐,KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,5000.0,380000.0,,
264,017410,한주개발,KOSDAQ,주권,보통주,1996-07-01,1997-01-01,주식분산기준 미달후 6월 경과,,,,5000.0,1540000.0,,
265,026261,M플러스텍1신,KOSDAQ,주권,보통주,1996-09-24,1996-12-29,,,,,5000.0,40000.0,,
266,026262,M플러스텍2신,KOSDAQ,주권,보통주,1996-09-24,1996-12-29,,,,,5000.0,60000.0,,
267,026263,M플러스텍3신,KOSDAQ,주권,보통주,1996-09-24,1996-12-29,,,,,5000.0,100000.0,,
268,024911,경창산업1신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,60000.0,024910,경창산업
269,024912,경창산업2신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,150000.0,024910,경창산업
270,028301,국제정공1신,KOSDAQ,주권,보통주,1996-07-27,1996-12-29,,,,,5000.0,20000.0,028300,HLB
271,028302,국제정공2신,KOSDAQ,주권,보통주,1996-07-27,1996-12-29,,,,,5000.0,180000.0,028300,HLB
272,028303,국제정공3신,KOSDAQ,주권,보통주,1996-07-27,1996-12-29,,,,,5000.0,70000.0,028300,HLB
273,028304,국제정공전환,KOSDAQ,주권,보통주,1996-07-27,1996-12-29,,,,,5000.0,20000.0,028300,HLB
274,019011,그랜드백화점1신,KOSDAQ,주권,보통주,1996-07-13,1996-12-29,,,,,5000.0,600000.0,019010,베뉴지
275,019931,기라전자1신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,40000.0,,
276,023591,다우기술1신,KOSDAQ,주권,보통주,1996-08-13,1996-12-29,,,,,5000.0,159963.0,023590,다우기술
277,027611,대륭1신,KOSDAQ,주권,보통주,1996-09-24,1996-12-29,,,,,10000.0,100000.0,,
278,027612,대륭2신,KOSDAQ,주권,보통주,1996-09-24,1996-12-29,,,,,10000.0,70000.0,,
279,027613,대륭3신,KOSDAQ,주권,보통주,1996-09-24,1996-12-29,,,,,10000.0,40000.0,,
280,027614,대륭전환,KOSDAQ,주권,보통주,1996-09-24,1996-12-29,,,,,10000.0,165000.0,,
281,008581,대성전기1신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,308000.0,,
282,013651,데코1신,KOSDAQ,주권,보통주,1996-08-17,1996-12-29,,,,,5000.0,498400.0,,
283,027711,도드람사료1신,KOSDAQ,주권,보통주,1996-07-06,1996-12-29,,,,,5000.0,16000.0,027710,팜스토리
284,027712,도드람사료2신,KOSDAQ,주권,보통주,1996-07-06,1996-12-29,,,,,5000.0,100000.0,027710,팜스토리
285,020881,동마산업1신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,200000.0,,
286,004481,동방전자산업1신,KOSDAQ,주권,보통주,1996-12-13,1996-12-29,,,,,10000.0,45000.0,,
287,026961,동서1신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,400000.0,026960,동서
288,026962,동서2신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,140000.0,026960,동서
289,025951,동신건설1신,KOSDAQ,주권,보통주,1996-08-30,1996-12-29,,,,,10000.0,10000.0,025950,동신건설
290,009731,동신에스엔티1신,KOSDAQ,주권,보통주,1996-08-23,1996-12-29,,,,,5000.0,110002.0,009730,이렘
291,020074,동양토탈전환,KOSDAQ,주권,보통주,1996-09-21,1996-12-29,,,,,5000.0,60000.0,,
292,025901,동화기업1신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,872800.0,025900,동화기업
293,024091,대림1신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,60000.0,024090,디씨엠
294,028091,명화네트1신,KOSDAQ,주권,보통주,1996-11-29,1996-12-29,,,,,5000.0,45000.0,,
295,028092,명화네트2신,KOSDAQ,주권,보통주,1996-11-29,1996-12-29,,,,,5000.0,35000.0,,
296,002671,미주제강1신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,240000.0,,
297,026941,부국철강1신,KOSDAQ,주권,보통주,1996-07-13,1996-12-29,,,,,5000.0,400000.0,026940,부국철강
298,003701,비락1신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,400000.0,,
299,023601,삼보판지1신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,112000.0,023600,삼보판지
300,023811,삼영케불1신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,153736.0,023810,인팩
301,025151,삼주건설1신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,1020000.0,,
302,008921,삼천전기1신,KOSDAQ,주권,보통주,1996-07-11,1996-12-29,,,,,5000.0,80000.0,,
303,021221,삼화정밀1신,KOSDAQ,주권,보통주,1996-07-06,1996-12-29,,,,,5000.0,500000.0,,
304,009011,세화1신,KOSDAQ,주권,보통주,1996-09-20,1996-12-29,,,,,5000.0,94128.0,,
305,027891,스탠더드텔레1신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,610000.0,,
306,027892,스탠더드텔레2신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,50000.0,,
307,027893,스탠더드텔레3신,KOSDAQ,주권,보통주,1996-07-29,1996-12-29,,,,,5000.0,60000.0,,
308,027894,스탠더드텔레전환,KOSDAQ,주권,보통주,1996-09-05,1996-12-29,,,,,5000.0,28000.0,,
309,012861,신창전기1신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,160000.0,012860,모베이스전자
310,030531,아토1신,KOSDAQ,주권,보통주,1996-09-24,1996-12-29,,,,,5000.0,14680.0,030530,원익홀딩스
311,030532,아토2신,KOSDAQ,주권,보통주,1996-09-24,1996-12-29,,,,,5000.0,171756.0,030530,원익홀딩스
312,010601,영창실업1신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,46228.0,,
313,010602,영창실업2신,KOSDAQ,주권,보통주,1996-07-26,1996-12-29,,,,,5000.0,278892.0,,
314,013201,우방1신,KOSDAQ,주권,보통주,1996-07-13,1996-12-29,,,,,5000.0,1995409.0,,
315,005371,원진1신,KOSDAQ,주권,보통주,1996-11-04,1996-12-29,,,,,5000.0,390000.0,,
316,024871,유성금속1신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,57000.0,,
317,004321,유원건설1신,KOSDAQ,주권,보통주,1996-07-27,1996-12-29,,,,,5000.0,6000000.0,,
318,023421,유진종합개발1신,KOSDAQ,주권,보통주,1996-09-03,1996-12-29,,,,,5000.0,340000.0,,
319,023441,제일제강1신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,140000.0,023440,제이스코홀딩스
320,023442,제일제강2신,KOSDAQ,주권,보통주,1996-08-19,1996-12-29,,,,,5000.0,140000.0,023440,제이스코홀딩스
321,018121,진로발효1신,KOSDAQ,주권,보통주,1996-08-02,1996-12-29,,,,,5000.0,260000.0,018120,진로발효
322,013721,청보산업1신,KOSDAQ,주권,보통주,1996-07-29,1996-12-29,,,,,5000.0,50736.0,013720,THE CUBE&
323,029481,케이디씨1신,KOSDAQ,주권,보통주,1996-08-27,1996-12-29,,,,,5000.0,210000.0,029480,광무
324,029461,케이씨텍1신,KOSDAQ,주권,보통주,1996-09-02,1996-12-29,,,,,5000.0,120000.0,029460,케이씨
325,029462,케이씨텍2신,KOSDAQ,주권,보통주,1996-09-02,1996-12-29,,,,,5000.0,35600.0,029460,케이씨
326,029463,케이씨텍3신,KOSDAQ,주권,보통주,1996-09-02,1996-12-29,,,,,5000.0,640800.0,029460,케이씨
327,029464,케이씨텍전환,KOSDAQ,주권,보통주,1996-10-01,1996-12-29,,,,,5000.0,20000.0,029460,케이씨
328,017161,코스프1신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,11060.0,,
329,015531,큐닉스컴퓨터1신,KOSDAQ,주권,보통주,1996-08-24,1996-12-29,,,,,5000.0,4600.0,,
330,015532,큐닉스컴퓨터2신,KOSDAQ,주권,보통주,1996-10-25,1996-12-29,,,,,5000.0,1580.0,,
331,027351,텔슨전자1신,KOSDAQ,주권,보통주,1996-07-06,1996-12-29,,,,,5000.0,100000.0,,
332,027352,텔슨전자2신,KOSDAQ,주권,보통주,1996-08-16,1996-12-29,,,,,5000.0,100000.0,,
333,027353,텔슨전자3신,KOSDAQ,주권,보통주,1996-08-31,1996-12-29,,,,,5000.0,20000.0,,
334,027354,텔슨전자전환,KOSDAQ,주권,보통주,1996-07-06,1996-12-29,,,,,5000.0,40000.0,,
335,025931,팬택1신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,88000.0,,
336,025932,팬택2신,KOSDAQ,주권,보통주,1996-12-26,1996-12-29,,,,,5000.0,100000.0,,
337,017091,풍연1신,KOSDAQ,주권,보통주,1996-08-17,1996-12-29,,,,,10000.0,10000.0,,
338,017092,풍연2신,KOSDAQ,주권,보통주,1996-08-17,1996-12-29,,,,,10000.0,51000.0,,
339,017093,풍연3신,KOSDAQ,주권,보통주,1996-09-03,1996-12-29,,,,,10000.0,54000.0,,
340,017094,풍연전환,KOSDAQ,주권,보통주,1996-09-12,1996-12-29,,,,,10000.0,81000.0,,
341,013034,하이록코리아전환,KOSDAQ,주권,보통주,1996-11-18,1996-12-29,,,,,5000.0,20000.0,013030,하이록코리아
342,019491,하이트론씨스템즈1신,KOSDAQ,주권,보통주,1996-07-18,1996-12-29,,,,,5000.0,135000.0,019490,엑시큐어하이트론
343,019492,하이트론씨스템즈2신,KOSDAQ,주권,보통주,1996-07-22,1996-12-29,,,,,5000.0,200000.0,019490,엑시큐어하이트론
344,029472,한국대아진공2신,KOSDAQ,주권,보통주,1996-12-19,1996-12-29,,,,,5000.0,42000.0,,
345,007021,한국보안공사1신,KOSDAQ,주권,보통주,1996-07-01,1996-12-29,,,,,5000.0,200000.0,,
346,007022,한국보안공사2신,KOSDAQ,주권,보통주,1996-10-26,1996-12-29,,,,,5000.0,400000.0,,
347,017891,한국알콜1신,KOSDAQ,주권,보통주,1996-08-12,1996-12-29,,,,,5000.0,100000.0,017890,한국알콜
348,025891,한국주강1신,KOSDAQ,주권,보통주,1996-09-12,1996-12-29,,,,,5000.0,60000.0,025890,한국주강
349,030521,한글과컴퓨터1신,KOSDAQ,주권,보통주,1996-09-24,1996-12-29,,,,,5000.0,30000.0,030520,한글과컴퓨터
350,030522,한글과컴퓨터2신,KOSDAQ,주권,보통주,1996-09-24,1996-12-29,,,,,5000.0,30000.0,030520,한글과컴퓨터
351,030524,한글과컴퓨터전환,KOSDAQ,주권,보통주,1996-09-24,1996-12-29,,,,,5000.0,92000.0,030520,한글과컴퓨터
352,024741,한일단조1신,KOSDAQ,주권,보통주,1996-11-29,1996-12-29,,,,,5000.0,42925.0,024740,한일단조
353,005321,국동1신,KOSDAQ,주권,보통주,1996-10-30,1996-12-24,,,,,5000.0,113200.0,005320,온타이드
354,016310,신우산업기기,KOSDAQ,주권,보통주,1996-07-01,1996-12-09,당좌거래정지,,,,5000.0,400000.0,,
355,015340,나우정밀,KOSPI,주권,보통주,1987-11-28,1996-11-28,해산 사유 발생,,,,5000.0,2721517.0,,
356,006510,인    켈,KOSPI,주권,보통주,1981-12-19,1996-11-28,해산 사유 발생,,,,5000.0,4642316.0,,
357,006515,인    켈(1우),KOSPI,주권,구형우선주,1989-09-28,1996-11-28,해산 사유 발생,,,,5000.0,1723592.0,,
358,025561,미래산업1신,KOSDAQ,주권,보통주,1996-07-01,1996-11-22,,,,,5000.0,100000.0,025560,미래산업
359,007801,동양상호신용금고1신,KOSDAQ,주권,보통주,1996-08-27,1996-11-19,,,,,5000.0,126638.0,,
360,007850,한국화이바,KOSDAQ,주권,보통주,1996-07-01,1996-11-12,발행회사 취소요청,,,,5000.0,1086956.0,,
361,005470,한국염공,KOSDAQ,주권,보통주,1996-07-01,1996-10-18,피흡수합병,,,,5000.0,600000.0,,
362,025541,한국단자공업1신,KOSDAQ,주권,보통주,1996-07-15,1996-10-16,,,,,5000.0,36000.0,025540,한국단자공업
363,001610,두산종합식품,KOSPI,주권,보통주,1975-12-27,1996-10-08,해산 사유 발생,,,,5000.0,2200000.0,,
364,001615,두산종합식품(1우),KOSPI,주권,구형우선주,1987-06-11,1996-10-08,해산 사유 발생,,,,5000.0,600000.0,,
365,016430,동신제지,KOSPI,주권,보통주,1987-06-23,1996-08-14,해산 사유 발생,,,,5000.0,5390200.0,,
366,016435,동신제지(1우),KOSPI,주권,구형우선주,1989-03-22,1996-08-14,해산 사유 발생,,,,5000.0,1288000.0,,
367,019380,신강제지,KOSPI,주권,보통주,1990-04-02,1996-08-14,해산 사유 발생,,,,5000.0,3460000.0,,
368,011900,라이카,KOSDAQ,주권,보통주,1996-07-01,1996-08-10,당좌거래정지,,,,5000.0,500000.0,,
369,022020,삼경기전,KOSDAQ,주권,보통주,1996-07-01,1996-08-10,당좌거래정지,,,,5000.0,460000.0,,
370,007560,한국코인,KOSDAQ,주권,보통주,1996-07-01,1996-08-10,당좌거래정지,,,,5000.0,700000.0,,
371,018910,신호테크,KOSDAQ,주권,보통주,1996-07-01,1996-08-07,피흡수합병,,,,5000.0,1600000.0,,
372,011540,삼신,KOSPI,주권,보통주,1990-09-14,1996-07-18,회사정리절차 개시 신청 기각 결정,1996-06-12,1996-07-16,,5000.0,2520000.0,,
373,010030,흥양,KOSPI,주권,보통주,1988-01-21,1996-06-26,감사의견 의견거절,1996-05-20,1996-06-25,,5000.0,1203064.0,,
374,012150,동방개발,KOSPI,주권,보통주,1988-09-20,1996-04-25,회사정리절차 개시 신청 기각 결정,1996-03-19,1996-04-24,,5000.0,3819200.0,,
375,008650,신한전자,KOSPI,주권,보통주,1989-12-01,1996-04-23,해산 사유 발생,,,,5000.0,600000.0,,
376,009990,미우,KOSPI,주권,보통주,1988-06-21,1996-03-25,회사정리절차 폐지 결정,1996-02-15,1996-03-23,,5000.0,725264.0,,
377,009995,미우(1우),KOSPI,주권,구형우선주,1989-05-27,1996-03-25,회사정리절차 폐지 결정,1996-02-15,1996-03-23,,5000.0,190000.0,,
378,016070,동성반도체,KOSPI,주권,보통주,1990-09-14,1996-02-28,회사정리절차 폐지 결정,1996-01-22,1996-02-27,,5000.0,1293600.0,,
379,002010,삼성건설,KOSPI,주권,보통주,1968-12-28,1996-02-09,해산 사유 발생,,,,5000.0,35369589.0,,
380,002015,삼성건설(1우),KOSPI,주권,구형우선주,1990-05-22,1996-02-09,해산 사유 발생,,,,5000.0,816615.0,,
381,003665,고려시멘트(1우),KOSPI,주권,구형우선주,1990-06-11,1998-02-03,,,,,5000.0,500000.0,,
382,002255,근화제약(1우),KOSPI,주권,구형우선주,1989-07-21,1999-04-20,,,,,5000.0,115699.0,,
383,002257,근화제약(2우B),KOSPI,주권,신형우선주,1998-05-16,1999-04-20,,,,,5000.0,462796.0,,
384,013575,동양기전(1우),KOSPI,주권,구형우선주,1995-04-21,1998-03-21,,,,,5000.0,20859.0,,
385,002455,삼익악기(1우),KOSPI,주권,구형우선주,1995-01-21,1999-01-26,,,,,5000.0,1037.0,,
386,016601,개발투자1,KOSDAQ,주권,보통주,1999-09-01,1999-12-29,,,,,5000.0,2000000.0,016600,큐캐피탈
387,007391,동보중공업1,KOSDAQ,주권,보통주,1999-12-10,1999-12-29,,,,,5000.0,393300.0,007390,네이처셀
388,032624,메디다스4,KOSDAQ,주권,보통주,1999-08-19,1999-12-29,,,,,500.0,1388880.0,032620,유비케어
389,024951,삼천리자전1,KOSDAQ,주권,보통주,1999-02-18,1999-12-29,,,,,10000.0,60000.0,024950,삼천리자전거
390,034121,서울방송1,KOSDAQ,주권,보통주,1999-05-14,1999-12-29,,,,,5000.0,5300000.0,034120,SBS
391,013781,아큐텍반도1,KOSDAQ,주권,보통주,1999-06-23,1999-12-29,,,,,500.0,11111110.0,,
392,032801,아펙스1,KOSDAQ,주권,보통주,1999-03-22,1999-12-29,,,,,500.0,1100000.0,032800,판타지오
393,032802,아펙스2,KOSDAQ,주권,보통주,1999-05-21,1999-12-29,,,,,500.0,1250000.0,032800,판타지오
394,015054,영실업4,KOSDAQ,주권,보통주,1999-12-06,1999-12-29,,,,,5000.0,338754.0,,
395,008371,원풍1,KOSDAQ,주권,보통주,1999-11-03,1999-12-29,,,,,5000.0,250000.0,008370,원풍
396,032421,터보테크1,KOSDAQ,주권,보통주,1999-08-31,1999-12-29,,,,,1000.0,7714000.0,,
397,025981,피.엠.케이1,KOSDAQ,주권,보통주,1999-11-01,1999-12-29,,,,,5000.0,602000.0,025980,아난티
398,722012HC,삼성베스트투신5,KOSPI,수익증권,구형우선주,1998-04-02,1999-12-28,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,10000000.0,038900,삼성자산운용
399,034160,박현주 1호,KOSDAQ,투자회사,보통주,1999-04-16,1999-12-22,증권투자회사법 제64조의 규정에 의한 해산사유의 발생,,,,,10112678.0,,
400,034170,박현주 2호,KOSDAQ,투자회사,보통주,1999-04-16,1999-12-22,증권투자회사법 제64조의 규정에 의한 해산사유의 발생,,,,,10078207.0,,
401,034180,알바트로스,KOSPI,투자회사,보통주,1999-04-29,1999-12-14,존속기간 만료,,,,,21413500.0,,
402,034200,박현주3호,KOSPI,투자회사,보통주,1999-04-29,1999-12-10,존속기간 만료,,,,,19957300.0,,
403,001170,장은증권,KOSPI,주권,보통주,1988-10-14,1999-11-25,상장폐지유예기간종료,1999-10-14,1999-11-24,,5000.0,13335001.0,,
404,722011J7,삼성베스트주식1,KOSPI,수익증권,구형우선주,1998-12-28,1999-11-22,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,2000000.0,038900,삼성자산운용
405,009030,대한종금,KOSPI,주권,보통주,1974-06-10,1999-11-20,최종부도발생,1999-10-11,1999-11-19,,5000.0,70782583.0,,
406,009035,대한종금(1우),KOSPI,주권,구형우선주,1989-12-22,1999-11-20,최종부도발생,1999-10-11,1999-11-19,,5000.0,1000000.0,,
407,009037,대한종금(2우B),KOSPI,주권,신형우선주,1998-04-29,1999-11-20,최종부도발생,1999-10-11,1999-11-19,,5000.0,217417.0,,
408,008810,LG종금,KOSPI,주권,보통주,1973-10-25,1999-11-01,해산 사유 발생,,,,5000.0,154000000.0,,
409,023140,다다,KOSDAQ,주권,보통주,1996-07-01,1999-10-30,주식분산기준미달,,,,5000.0,157000.0,,
410,003860,성담,KOSDAQ,주권,보통주,1996-07-01,1999-10-30,주식분산기준미달,,,,5000.0,657100.0,,
411,001990,자유건설,KOSDAQ,주권,보통주,1996-07-01,1999-10-30,주식분산기준미달,,,,5000.0,2508656.0,,
412,012350,한국체인공업,KOSDAQ,주권,보통주,1996-07-01,1999-10-30,주식분산기준미달,1999-09-16,1999-10-29,,5000.0,260000.0,,
413,000160,대한중석,KOSPI,주권,보통주,1961-07-13,1999-10-27,영업활동정지 6월 계속,1999-09-13,1999-10-26,,5000.0,9944800.0,,
