,Symbol,Name,Market,SecuGroup,Kind,ListingDate,DelistingDate,Reason,ArrantEnforceDate,ArrantEndDate,Industry,ParValue,ListingShares,ToSymbol,ToName
701,449020,유안타제13호스팩,KOSDAQ,주권,보통주,2023-02-28,2025-10-10,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2025-09-24,2025-10-02,금융,100.0,9730000,,
702,005390,신성통상,KOSPI,주권,보통주,1975-12-22,2025-09-30,신청에 의한 상장폐지,2025-09-19,2025-09-29,유통,500.0,143708390,,
703,010420,한솔PNS,KOSPI,주권,보통주,1989-05-31,2025-09-25,지주회사(최대주주등)의 완전자회사화 등,,,유통,500.0,20493012,,
704,77200001,한국밸류K-파워1호 (A),KOSPI,수익증권,보통주,2023-12-15,2025-09-24,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,23839016,,한국투자밸류자산운용
705,77200002,한국밸류K-파워1호 (A-e),KOSPI,수익증권,보통주,2023-12-15,2025-09-24,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,12284844,,한국투자밸류자산운용
706,77200003,한국밸류K-파워2호 (A),KOSPI,수익증권,보통주,2023-12-15,2025-09-24,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,21237679,,한국투자밸류자산운용
707,77200004,한국밸류K-파워2호 (A-e),KOSPI,수익증권,보통주,2023-12-15,2025-09-24,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,14906378,,한국투자밸류자산운용
708,093230,이아이디,KOSPI,주권,보통주,2007-11-01,2025-09-11,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",2025-09-02,2025-09-10,유통,200.0,254384360,,
709,74701789,이지스204호 Class A,KOSPI,수익증권,보통주,2018-12-03,2025-09-10,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,55585193,139150,이지스자산운용
710,096040,이트론,KOSDAQ,주권,보통주,2008-01-25,2025-09-10,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2025-09-01,2025-09-09,유통,200.0,906131295,,
711,024810,이화전기,KOSDAQ,주권,보통주,1994-12-29,2025-09-10,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2025-09-01,2025-09-09,전기·전자,200.0,218948640,,
712,446190,미래에셋비전스팩2호,KOSDAQ,주권,보통주,2023-02-24,2025-09-09,피흡수합병(스팩소멸합병),,,금융,100.0,4950000,,
713,019590,에스유앤피,KOSDAQ,주권,보통주,1989-03-14,2025-09-08,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2025-08-28,2025-09-05,금융,500.0,37988847,,
714,70101BB1,한국투자서울오피스,KOSPI,수익증권,보통주,2021-03-17,2025-09-05,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,54764919,440740,한투리얼에셋운용
715,430220,신영스팩8호,KOSDAQ,주권,보통주,2022-08-26,2025-08-22,피흡수합병(스팩소멸합병),,,금융,100.0,6760000,,
716,290380,대유,KOSDAQ,주권,보통주,2018-08-10,2025-08-21,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2025-08-11,2025-08-20,화학,500.0,24713612,,
717,044060,조광ILI,KOSDAQ,주권,보통주,2001-01-18,2025-08-21,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2025-08-11,2025-08-20,기계·장비,500.0,95732184,,
718,000075,삼양홀딩스우,KOSPI,주권,구형우선주,1992-02-21,2025-08-20,존속기간 만료,,,기타금융,5000.0,150894,000070,삼양홀딩스
719,7420177B,하나대체미국LA부동산1호 A,KOSPI,수익증권,보통주,2018-02-07,2025-08-20,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,48286985,138960,하나대체투자자산운용
720,7420277B,하나대체미국LA부동산1호 F,KOSPI,수익증권,보통주,2018-02-07,2025-08-20,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,44128492,138960,하나대체투자자산운용
721,086460,큐러블,KONEX,주권,보통주,2013-07-01,2025-08-19,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2025-08-07,2025-08-18,-,500.0,146970,,
722,289860,지슨,KONEX,주권,보통주,2023-01-26,2025-08-14,피흡수합병,,,-,500.0,17329579,,
723,77300001,밸류시스템SAFE증권1호(A),KOSPI,수익증권,보통주,2024-08-28,2025-08-07,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,1579177,,(주)밸류시스템자산운용
724,77300002,밸류시스템SAFE증권1호(Ae),KOSPI,수익증권,보통주,2024-08-28,2025-08-07,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,2976085,,(주)밸류시스템자산운용
725,77300003,밸류시스템SAFE증권2호(A),KOSPI,수익증권,보통주,2024-08-28,2025-08-07,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,2995279,,(주)밸류시스템자산운용
726,77300004,밸류시스템SAFE증권2호(Ae),KOSPI,수익증권,보통주,2024-08-28,2025-08-07,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,1394013,,(주)밸류시스템자산운용
727,445970,신영스팩9호,KOSDAQ,주권,보통주,2022-12-27,2025-08-01,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2025-07-23,2025-07-31,금융,100.0,5360000,,
728,049770,동원F&B,KOSPI,주권,보통주,2000-11-23,2025-07-31,지주회사(최대주주등)의 완전자회사화 등,,,음식료·담배,1000.0,19295620,,
729,445360,비엔케이제1호스팩,KOSDAQ,주권,보통주,2022-12-22,2025-07-28,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2025-07-17,2025-07-25,금융,100.0,4310000,,
730,950110,SBI핀테크솔루션즈,KOSDAQ,주식예탁증권,보통주,2012-12-17,2025-07-24,상장폐지 신청('25.06.26),2025-07-15,2025-07-23,IT 서비스,,24052540,,
731,440820,엔에이치스팩27호,KOSDAQ,주권,보통주,2022-12-16,2025-07-21,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2025-07-10,2025-07-18,금융,100.0,7800000,,
732,77200011,한국밸류기업가치포커스1호(A),KOSPI,수익증권,보통주,2024-09-20,2025-07-18,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,14672437,,한국투자밸류자산운용
733,77200012,한국밸류기업가치포커스1호(A-e),KOSPI,수익증권,보통주,2024-09-20,2025-07-18,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,19162475,,한국투자밸류자산운용
734,77200013,한국밸류기업가치포커스1호(C-F),KOSPI,수익증권,보통주,2024-09-20,2025-07-18,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,200000,,한국투자밸류자산운용
735,77200014,한국밸류기업가치포커스2호(A),KOSPI,수익증권,보통주,2024-09-20,2025-07-18,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,17879800,,한국투자밸류자산운용
736,77200015,한국밸류기업가치포커스2호(A-e),KOSPI,수익증권,보통주,2024-09-20,2025-07-18,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,15651482,,한국투자밸류자산운용
737,77200016,한국밸류기업가치포커스2호(C-F),KOSPI,수익증권,보통주,2024-09-20,2025-07-18,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,200000,,한국투자밸류자산운용
738,000885,한화우,KOSPI,주권,구형우선주,1990-01-22,2025-07-15,종류주식 상장주식수 미달 2반기 계속,,,화학,5000.0,199033,000880,한화
739,023460,CNH,KOSDAQ,주권,보통주,1994-10-07,2025-07-14,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2025-07-03,2025-07-11,금융,2500.0,37200000,,
740,440790,교보13호스팩,KOSDAQ,주권,보통주,2022-11-02,2025-07-11,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,2025-07-02,2025-07-10,금융,100.0,4050000,,
741,442310,대신밸런스제14호스팩,KOSDAQ,주권,보통주,2022-12-05,2025-07-11,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,2025-07-02,2025-07-10,금융,100.0,6710000,,
742,476470,KB제28호스팩,KOSDAQ,주권,보통주,2024-05-17,2025-07-09,피흡수합병(스팩소멸합병),,,금융,100.0,5505000,,
743,442130,유진스팩9호,KOSDAQ,주권,보통주,2022-12-01,2025-07-09,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,2025-06-30,2025-07-08,금융,100.0,3460000,,
744,439410,엔에이치스팩26호,KOSDAQ,주권,보통주,2022-12-01,2025-07-08,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,2025-06-27,2025-07-07,금융,100.0,8800000,,
745,74702786,이지스리테일194호,KOSPI,수익증권,보통주,2018-08-14,2025-06-27,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,20837383,139150,이지스자산운용
746,73400003,코레이트하이일드공모주투게더증권A,KOSPI,수익증권,보통주,2024-05-24,2025-06-27,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,4025112,044430,코레이트자산운용
747,73400004,코레이트하이일드공모주투게더증권A-e,KOSPI,수익증권,보통주,2024-05-24,2025-06-27,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,9064454,044430,코레이트자산운용
748,73400005,코레이트하이일드공모주투게더증권A2,KOSPI,수익증권,보통주,2024-05-24,2025-06-27,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,18042312,044430,코레이트자산운용
749,323230,엠에프엠코리아,KOSDAQ,주권,보통주,2019-06-19,2025-06-19,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2025-06-10,2025-06-18,섬유·의류,100.0,43274492,,
750,226440,한송네오텍,KOSDAQ,주권,보통주,2015-10-06,2025-06-19,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2025-06-10,2025-06-18,기계·장비,100.0,65739186,,
751,071460,위니아,KOSDAQ,주권,보통주,2016-07-14,2025-06-18,감사의견 거절(감사범위 제한 및 계속기업가정 불확실성),2025-06-09,2025-06-17,전기·전자,500.0,35967295,,
752,072520,제넨바이오,KOSDAQ,주권,보통주,2004-10-29,2025-06-18,감사의견 거절(감사범위 제한 및 계속기업 가정 불확실성),2025-06-09,2025-06-17,일반서비스,500.0,74163194,,
753,468510,삼성스팩9호,KOSDAQ,주권,보통주,2023-12-04,2025-06-17,피흡수합병(스팩소멸합병),,,금융,100.0,11050000,,
754,029960,코엔텍,KOSDAQ,주권,보통주,2004-06-18,2025-06-16,타법인의 완전자회사로 편입,,,전기·가스·수도,500.0,48580720,,
755,438580,엔에이치스팩25호,KOSDAQ,주권,보통주,2022-11-03,2025-06-11,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2025-05-29,2025-06-10,금융,100.0,3020000,,
756,439730,IBKS제20호스팩,KOSDAQ,주권,보통주,2022-10-28,2025-06-02,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2025-05-22,2025-05-30,금융,100.0,4310000,,
757,439250,삼성스팩7호,KOSDAQ,주권,보통주,2022-10-26,2025-06-02,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2025-05-22,2025-05-30,금융,500.0,3502000,,
758,283100,노보믹스,KONEX,주권,보통주,2023-04-19,2025-05-28,외부감사인의 감사의견 의견거절,2025-05-19,2025-05-27,-,500.0,7697351,,
759,012600,청호ICT,KOSPI,주권,보통주,1990-07-10,2025-05-27,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",2025-05-16,2025-05-26,기계·장비,500.0,46634517,,
760,437780,엔에이치스팩24호,KOSDAQ,주권,보통주,2022-10-20,2025-05-26,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2025-05-15,2025-05-23,금융,100.0,5030000,,
761,435620,하나금융25호스팩,KOSDAQ,주권,보통주,2022-10-20,2025-05-26,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,2025-05-15,2025-05-23,금융,500.0,4302000,,
762,456440,DB금융스팩11호,KOSDAQ,주권,보통주,2023-07-12,2025-05-16,피흡수합병(스팩소멸합병),,,금융,100.0,5315000,,
763,435870,에스케이증권제8호스팩,KOSDAQ,주권,보통주,2022-10-06,2025-05-16,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2025-05-07,2025-05-15,금융,100.0,3720000,,
764,0676321C,에이치엘비생명과학 9WR,KOSDAQ,신주인수권증권,보통주,2022-06-27,2025-05-16,신주인수권 행사기간 만료,,,,0.0,3748917,067630,HLB생명과학
765,457390,대신밸런스제15호스팩,KOSDAQ,주권,보통주,2023-08-30,2025-05-15,피흡수합병(스팩소멸합병),,,금융,100.0,7035000,,
766,435380,유안타제10호스팩,KOSDAQ,주권,보통주,2022-10-06,2025-05-14,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2025-04-30,2025-05-13,금융,100.0,5730000,,
767,1055521A,엣지파운드리 11WR,KOSDAQ,신주인수권증권,보통주,2020-06-23,2025-05-12,신주인수권 행사기간 만료,,,,0.0,473538,105550,엣지파운드리
768,0543021A,팬스타엔터프라이즈 22WR,KOSDAQ,신주인수권증권,보통주,2020-06-25,2025-05-09,신주인수권 행사기간 만료,,,,0.0,11474112,054300,팬스타엔터프라이즈
769,258540,에스엘테라퓨틱스,KONEX,주권,보통주,2016-11-29,2025-05-07,감사의견 의견거절,2025-04-23,2025-05-02,-,500.0,10378119,,
770,477530,한국제14호스팩,KOSDAQ,주권,보통주,2024-06-19,2025-04-29,피흡수합병(스팩소멸합병),,,금융,100.0,4810000,,
771,73501BB4,GB국민참여정책형뉴딜A,KOSPI,수익증권,보통주,2021-07-13,2025-04-21,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,24369440,086070,골든브릿지자산운용
772,73502BB4,GB국민참여정책형뉴딜C,KOSPI,수익증권,보통주,2021-07-13,2025-04-21,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,2044000,086070,골든브릿지자산운용
773,73503BB4,GB국민참여정책형뉴딜I,KOSPI,수익증권,보통주,2021-07-13,2025-04-21,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,3000000,086070,골든브릿지자산운용
774,75801BB4,IBK 국민참여정책형뉴딜 혼합자산 A,KOSPI,수익증권,보통주,2021-07-13,2025-04-21,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,20535675,082990,아이비케이자산운용
775,75802BB4,IBK 국민참여정책형뉴딜 혼합자산 C,KOSPI,수익증권,보통주,2021-07-13,2025-04-21,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,9430330,082990,아이비케이자산운용
776,71901BB4,KB국민참여뉴딜,KOSPI,수익증권,보통주,2021-07-13,2025-04-21,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,29145045,047210,케이비자산운용
777,72501BB4,신한국민참여정책형뉴딜혼합자산(종A1),KOSPI,수익증권,보통주,2021-07-13,2025-04-21,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,26715260,047190,신한자산운용
778,72502BB4,신한국민참여정책형뉴딜혼합자산(종C1),KOSPI,수익증권,보통주,2021-07-13,2025-04-21,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,2675977,047190,신한자산운용
779,72801BB4,한화국민참여정책형뉴딜 A,KOSPI,수익증권,보통주,2021-07-13,2025-04-21,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,26662047,030680,한화자산운용
780,72802BB4,한화국민참여정책형뉴딜 C,KOSPI,수익증권,보통주,2021-07-13,2025-04-21,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,3290490,030680,한화자산운용
781,70100005,한투글로벌AI빅테크1호(A),KOSPI,수익증권,보통주,2024-04-19,2025-04-16,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,32635324,047240,한국투자신탁운용
782,70100006,한투글로벌AI빅테크1호(A-e),KOSPI,수익증권,보통주,2024-04-19,2025-04-16,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,6963095,047240,한국투자신탁운용
783,70100007,한투글로벌AI빅테크2호(A),KOSPI,수익증권,보통주,2024-04-19,2025-04-16,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,10205646,047240,한국투자신탁운용
784,70100008,한투글로벌AI빅테크2호(A-e),KOSPI,수익증권,보통주,2024-04-19,2025-04-16,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,29643054,047240,한국투자신탁운용
785,418210,신한제10호스팩,KOSDAQ,주권,보통주,2022-07-29,2025-04-04,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2025-03-26,2025-04-03,금융,100.0,3660000,,
786,2195521E,디와이디 3WR,KOSDAQ,신주인수권증권,보통주,2024-03-07,2025-04-03,기초주권의 관리종목 지정,2025-03-25,2025-04-02,,0.0,11210927,219550,디와이디
787,168490,한국패러랠,KOSPI,투자회사,보통주,2013-04-19,2025-04-01,해산 사유 발생,,,기타금융,,80020000,,
788,214870,한울BnC,KOSDAQ,주권,보통주,2015-10-13,2025-03-31,감사의견 거절(감사범위 제한 및 계속기업가정 불확실성),2025-03-20,2025-03-28,유통,500.0,9359221,,
789,458320,KB제26호스팩,KOSDAQ,주권,보통주,2023-08-10,2025-03-28,피흡수합병(스팩소멸합병),,,금융,100.0,5505000,,
790,038340,MIT,KOSDAQ,주권,보통주,2001-11-22,2025-03-28,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2025-03-19,2025-03-27,전기·전자,500.0,32424892,,
791,430700,유안타제9호스팩,KOSDAQ,주권,보통주,2022-08-04,2025-03-17,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2025-03-06,2025-03-14,금융,100.0,5240000,,
792,268600,셀리버리,KOSDAQ,주권,보통주,2018-11-09,2025-03-07,감사의견 거절(감사범위 제한 및 계속기업 가정 불확실성),2025-02-25,2025-03-06,일반서비스,500.0,37183234,,
793,433530,키움제7호스팩,KOSDAQ,주권,보통주,2022-09-07,2025-03-07,피흡수합병(스팩소멸합병),,,금융,100.0,4105000,,
794,413600,키움제6호스팩,KOSDAQ,주권,보통주,2022-04-07,2025-02-28,피흡수합병(스팩소멸합병),,,금융,100.0,3430000,,
795,446600,카이바이오텍,KONEX,주권,보통주,2022-12-23,2025-02-25,지정자문인 선임계약 해지 후 30일 이내 미체결('25.2.11限),2025-02-14,2025-02-24,-,5000.0,981281,,
796,034300,신세계건설,KOSPI,주권,보통주,2002-06-17,2025-02-24,지주회사(최대주주등)의 완전자회사화 등,,,건설,5000.0,7760554,,
797,376190,LB루셈,KOSDAQ,주권,보통주,2021-06-11,2025-02-21,피흡수합병,,,전기·전자,500.0,24600000,,
798,078940,퀀타피아,KOSDAQ,주권,보통주,2004-08-27,2025-02-19,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2025-02-10,2025-02-18,유통,500.0,53094278,,
799,299910,애닉,KOSDAQ,주권,보통주,2018-12-03,2025-02-14,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2025-02-05,2025-02-13,IT 서비스,500.0,4721384,,
800,160600,이큐셀,KOSDAQ,주권,보통주,2015-06-26,2025-02-14,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2025-02-05,2025-02-13,기계·장비,500.0,52765541,,
801,425290,삼성스팩6호,KOSDAQ,주권,보통주,2022-06-30,2025-02-11,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,2025-01-31,2025-02-10,금융,100.0,5520000,,
802,422040,엔에이치스팩23호,KOSDAQ,주권,보통주,2022-06-28,2025-02-10,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소,2025-01-24,2025-02-07,금융,100.0,7160000,,
803,424140,케이비제21호스팩,KOSDAQ,주권,보통주,2022-06-23,2025-02-04,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2025-01-20,2025-02-03,금융,100.0,7710000,,
804,72500002,신한공모주하이일드[채권혼합](종A-e),KOSPI,수익증권,보통주,2023-10-20,2025-02-03,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,1267578,047190,신한자산운용
805,72500001,신한공모주하이일드[채권혼합](종A1),KOSPI,수익증권,보통주,2023-10-20,2025-02-03,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,10059482,047190,신한자산운용
806,412930,미래에셋비전스팩1호,KOSDAQ,주권,보통주,2022-04-21,2025-01-21,피흡수합병(스팩소멸합병),,,금융,100.0,6176000,,
807,900280,골든센츄리,KOSDAQ,외국주권,보통주,2016-10-19,2025-01-08,"사업보고서, 반기보고서 또는 분기보고서 미제출로 상장규정 제53조제1항제6호에 따라 관리종목으로 지정된 상태에서 공시규정 제19조제1항에 따른 사업보고서, 반기보고서 또는 분기보고서를 법정제출기한내 미제출",2024-12-26,2025-01-07,금융,0.2,205404288,,
808,76400001,VIP The First 증권투자신탁 1호 A,KOSPI,수익증권,보통주,2023-04-14,2024-12-30,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,14246109,354340,브이아이피자산운용
809,76400002,VIP The First 증권투자신탁 1호 A-e,KOSPI,수익증권,보통주,2023-04-14,2024-12-30,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,978298,354340,브이아이피자산운용
810,76400003,VIP The First 증권투자신탁 2호 A,KOSPI,수익증권,보통주,2023-04-14,2024-12-30,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,11106887,354340,브이아이피자산운용
811,76400004,VIP The First 증권투자신탁 2호 A-e,KOSPI,수익증권,보통주,2023-04-14,2024-12-30,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,4005860,354340,브이아이피자산운용
812,406760,하나금융21호스팩,KOSDAQ,주권,보통주,2022-02-25,2024-12-26,피흡수합병(스팩소멸합병),,,금융,100.0,7410000,,
813,214310,에스엘에너지,KOSDAQ,주권,보통주,2015-06-25,2024-12-23,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2024-12-12,2024-12-20,전기·전자,500.0,3679130,,
814,080000,에스엔유,KOSDAQ,주권,보통주,2005-01-25,2024-12-20,피흡수합병,,,기계·장비,500.0,34322870,,
815,418170,하나금융22호스팩,KOSDAQ,주권,보통주,2022-05-26,2024-12-19,피흡수합병(스팩소멸합병),,,금융,100.0,6010000,,
816,0673921C,아스트 11WR,KOSDAQ,신주인수권증권,보통주,2022-01-26,2024-12-16,신주인수권 행사기간 만료,,,,0.0,3129687,067390,아스트
817,430460,한화플러스제3호스팩,KOSDAQ,주권,보통주,2022-09-29,2024-12-13,피흡수합병(스팩소멸합병),,,금융,100.0,5920000,,
818,419700,이브이파킹서비스,KONEX,주권,보통주,2023-07-05,2024-12-12,지정자문인 선임계약 해지 후 30일 이내 미체결('24.11.28限),2024-12-03,2024-12-11,-,100.0,17266666,,
819,115390,락앤락,KOSPI,주권,보통주,2010-01-28,2024-12-09,지주회사(최대주주등)의 완전자회사화 등,,,화학,500.0,43326411,,
820,0807221D,한국유니온제약 3WR,KOSDAQ,신주인수권증권,보통주,2023-04-04,2024-12-05,기초주권의 관리종목 지정,2024-11-26,2024-12-04,,0.0,3385304,080720,한국유니온제약
821,415580,상상인제3호스팩,KOSDAQ,주권,보통주,2022-04-29,2024-12-04,합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2024-11-25,2024-12-03,금융,100.0,5310000,,
822,70100002,한투글로벌신성장1호(A),KOSPI,수익증권,보통주,2023-11-03,2024-11-28,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,41345698,047240,한국투자신탁운용
823,70100003,한투글로벌신성장1호(A-e),KOSPI,수익증권,보통주,2023-11-03,2024-11-28,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,4365714,047240,한국투자신탁운용
824,70100001,한투글로벌신성장2호(A),KOSPI,수익증권,보통주,2023-11-03,2024-11-28,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,19841403,047240,한국투자신탁운용
825,70100004,한투글로벌신성장2호(A-e),KOSPI,수익증권,보통주,2023-11-03,2024-11-28,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,25606482,047240,한국투자신탁운용
826,00532219,온타이드 9WR,KOSPI,신주인수권증권,보통주,2020-01-09,2024-11-25,신주인수권증권 행사기간 및 행사의 만료,,,,0.0,4805514,005320,온타이드
827,138580,비즈니스온,KOSDAQ,주권,보통주,2017-11-30,2024-11-22,타법인의 완전자회사로 편입,,,출판·매체복제,500.0,22463248,,
828,73400001,코레이트하이일드공모주만기형증권1호A,KOSPI,수익증권,보통주,2023-11-03,2024-11-22,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,15353934,044430,코레이트자산운용
829,73400002,코레이트하이일드공모주만기형증권1호A-e,KOSPI,수익증권,보통주,2023-11-03,2024-11-22,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,1362994,044430,코레이트자산운용
830,438220,대신밸런스제13호스팩,KOSDAQ,주권,보통주,2022-11-28,2024-11-20,피흡수합병(스팩소멸합병),,,금융,100.0,5640000,,
831,421800,교보12호스팩,KOSDAQ,주권,보통주,2022-06-24,2024-11-19,피흡수합병(스팩소멸합병),,,금융,100.0,5980000,,
832,71901B9B,KB와이즈스타부동산3A,KOSPI,수익증권,보통주,2020-02-14,2024-11-15,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,40893730,047210,케이비자산운용
833,71902B9B,KB와이즈스타부동산3C-F,KOSPI,수익증권,보통주,2020-02-14,2024-11-15,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,38006270,047210,케이비자산운용
834,062860,티엘아이,KOSDAQ,주권,보통주,2006-07-25,2024-11-14,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2024-11-05,2024-11-13,전기·전자,500.0,9872720,,
835,287410,제이시스메디칼,KOSDAQ,주권,보통주,2018-05-08,2024-11-07,타법인의 완전자회사로 편입,,,의료·정밀기기,100.0,75692193,,
836,263540,어스앤에어로스페이스,KOSDAQ,주권,보통주,2017-09-15,2024-11-06,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2024-10-28,2024-11-05,운송장비·부품,500.0,14294091,,
837,74100001,흥국플러스공모주하이일드증권 A,KOSPI,수익증권,보통주,2023-09-01,2024-10-31,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,1951185,071870,흥국자산운용
838,74100002,흥국플러스공모주하이일드증권 A-e,KOSPI,수익증권,보통주,2023-09-01,2024-10-31,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,1000.0,3498461,071870,흥국자산운용
