Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2012-02-01,257.06,1,0.16,0.0006,255.73,258.81,255.56,125417862.0,5614371126427.0,973931904993155.0
2012-02-02,260.35,1,3.29,0.0128,260.18,261.96,259.25,162792537.0,7126387708296.0,986803968345100.0
2012-02-03,258.53,2,-1.82,-0.006999999999999999,259.95,260.09,257.06,114436371.0,5877773952173.0,980292610702730.0
2012-02-06,258.93,1,0.4,0.0015,261.65,262.0,257.65,133300731.0,5849720782599.0,981120574154975.0
2012-02-07,259.8,1,0.87,0.0034000000000000002,259.37,260.26,258.41,169724892.0,5201893766202.0,984761501202910.0
2012-02-08,262.94,1,3.14,0.0121,260.26,262.94,259.96,157645381.0,5695667059539.0,996897888577905.0
2012-02-09,264.5,1,1.56,0.0059,261.99,264.5,259.28,146866940.0,6385334551674.0,1002885416942130.0
2012-02-10,261.17,2,-3.33,-0.0126,263.6,263.77,260.19,128415586.0,5622398720025.0,990815270585320.0
2012-02-13,262.75,1,1.58,0.006,262.14,263.56,260.88,92770452.0,4274915097328.0,996519121744775.0
2012-02-14,262.38,2,-0.37,-0.0014000000000000002,261.69,263.08,261.32,128315306.0,5165594358465.0,994485639630330.0
2012-02-15,265.88,1,3.5,0.013300000000000001,263.76,266.13,263.69,124833511.0,5584291197373.0,1006552052606535.0
2012-02-16,261.89,2,-3.99,-0.015,262.99,263.93,261.61,108158236.0,4816800102762.0,991783531582235.0
2012-02-17,265.82,1,3.93,0.015,265.9,266.84,265.01,114220286.0,5346506932550.0,1005512159623440.0
2012-02-20,265.95,1,0.13,0.0005,268.28,269.26,265.92,93695693.0,4247588305110.0,1006383997651780.0
2012-02-21,265.89,2,-0.06,-0.0002,265.41,266.89,263.5,104149778.0,3770500178493.0,1006040196584120.0
2012-02-22,266.63,1,0.74,0.0028000000000000004,264.88,266.69,264.55,99175689.0,4075252509633.0,1008212985456830.0
2012-02-23,263.58,2,-3.05,-0.011399999999999999,264.78,264.78,262.72,93834701.0,4507543964335.0,1000057404421288.0
2012-02-24,265.2,1,1.62,0.0060999999999999995,263.77,265.2,262.1,87389188.0,4099508350137.0,1006234765105745.0
2012-02-27,261.3,2,-3.9,-0.0147,264.21,264.33,260.76,88070458.0,4007749478360.0,991580151159347.0
2012-02-28,263.45,1,2.15,0.008199999999999999,262.19,263.93,261.8,104865401.0,4778616002281.0,999172793164284.0
2012-02-29,267.13,1,3.68,0.013999999999999999,265.06,267.68,265.03,110705615.0,5320532961955.0,1013013976110670.0
2012-03-02,267.45,1,0.32,0.0012,268.64,269.5,267.27,101552859.0,4504840505804.0,1014477882482287.0
2012-03-05,264.75,2,-2.7,-0.0101,266.56,266.9,264.12,79269452.0,3751985239296.0,1004446151048326.0
2012-03-06,262.85,2,-1.9,-0.0072,265.25,265.94,261.2,89749195.0,3993466541271.0,997280793663055.0
2012-03-07,260.35,2,-2.5,-0.0095,258.65,261.17,258.32,76945361.0,3790031045817.0,987470615009671.0
2012-03-08,262.85,1,2.5,0.0096,261.23,263.55,259.65,101648104.0,5253302488056.0,996960310430300.0
2012-03-09,265.62,1,2.77,0.0105,265.27,266.33,263.18,87937373.0,4314902442679.0,1006641700559773.0
2012-03-12,263.74,2,-1.88,-0.0070999999999999995,265.67,265.74,263.6,82961656.0,3801565558710.0,998542904489430.0
2012-03-13,266.9,1,3.16,0.012,265.1,267.74,265.1,95564111.0,4530449084996.0,1009975482991207.0
2012-03-14,269.85,1,2.95,0.0111,270.47,271.68,269.85,106298848.0,5031867713167.0,1020790869357564.0
2012-03-15,269.76,2,-0.09,-0.0003,269.81,270.61,269.05,94162263.0,4850320711882.0,1020459004922138.0
2012-03-16,268.27,2,-1.49,-0.0055000000000000005,271.39,271.48,268.22,95675744.0,4152751831447.0,1015741030233846.0
2012-03-19,270.27,1,2.0,0.0075,269.01,270.61,268.58,88412134.0,3702419478003.0,1022630473745837.0
2012-03-20,269.68,2,-0.59,-0.0022,270.2,271.59,268.74,91829390.0,4010655615197.0,1020072279382629.0
2012-03-21,267.79,2,-1.89,-0.006999999999999999,268.14,269.46,266.9,80315846.0,3852604124367.0,1012716199819216.0
2012-03-22,267.98,1,0.19,0.0007000000000000001,267.6,268.45,266.44,83235342.0,3906878140890.0,1012678495206396.0
2012-03-23,267.95,2,-0.03,-0.0001,266.36,268.44,266.15,74561141.0,3539815223505.0,1012904732237247.0
2012-03-26,267.41,2,-0.54,-0.002,269.13,270.06,266.43,73543311.0,3563165475938.0,1009649258380328.0
2012-03-27,270.71,1,3.3,0.0123,270.62,270.87,268.97,79633921.0,3822627634645.0,1021224433779727.0
2012-03-28,269.64,2,-1.07,-0.004,269.86,270.55,269.07,74424604.0,3907018827233.0,1017022553938997.0
2012-03-29,267.13,2,-2.51,-0.009300000000000001,267.87,268.72,266.15,81470670.0,3911670603466.0,1008289143147197.0
2012-03-30,266.58,2,-0.55,-0.0021,266.5,267.22,265.19,84296438.0,4270356692103.0,1007462518612452.0
2012-04-02,268.99,1,2.41,0.009000000000000001,267.72,269.36,266.8,67188044.0,3343654639636.0,1015673961950904.0
2012-04-03,272.46,1,3.47,0.0129,270.66,272.83,270.31,89676790.0,4706967413164.0,1027505905929508.0
2012-04-04,268.33,2,-4.13,-0.0152,272.13,272.48,267.98,94921050.0,5103228743056.0,1011852257279984.0
2012-04-05,269.96,1,1.63,0.0060999999999999995,266.69,270.33,265.48,84363843.0,4320065556830.0,1017108508123462.0
2012-04-06,269.97,1,0.01,0.0,269.54,270.41,268.96,81238970.0,3534885847833.0,1017347279609833.0
2012-04-09,265.88,2,-4.09,-0.0151,266.95,267.24,265.44,76048491.0,3260594059951.0,1001773699909604.0
2012-04-10,265.38,2,-0.5,-0.0019,266.48,267.81,264.83,71706928.0,3701547150406.0,999950376519048.0
2012-04-12,263.95,2,-1.43,-0.0054,263.88,263.95,261.47,73627475.0,4137852824735.0,995342288066705.0
2012-04-13,266.86,1,2.91,0.011000000000000001,265.95,267.27,265.11,75455025.0,4321227086563.0,1006218078074731.0
2012-04-16,264.49,2,-2.37,-0.0089,263.58,265.4,263.28,57339277.0,2937614331314.0,997057836988067.0
2012-04-17,263.32,2,-1.17,-0.0044,264.72,265.43,263.02,58805139.0,3017741348082.0,992885002901595.0
2012-04-18,266.22,1,2.9,0.011000000000000001,267.39,267.51,265.72,66985855.0,3707573486388.0,1003305151706505.0
2012-04-19,265.58,2,-0.64,-0.0024,265.6,266.86,264.74,62062907.0,3218943249891.0,1000750603673521.0
2012-04-20,261.84,2,-3.74,-0.0141,263.79,263.83,261.25,66065819.0,3843955067366.0,987130225770259.0
2012-04-23,261.66,2,-0.18,-0.0007000000000000001,261.31,262.8,260.34,52135210.0,2652011501119.0,986683791853293.0
2012-04-24,260.76,2,-0.9,-0.0034000000000000002,259.47,261.82,259.22,66407463.0,3881799978967.0,982894195316247.0
2012-04-25,260.82,1,0.06,0.0002,263.24,263.24,260.72,68589729.0,3880800934095.0,982548701672344.0
2012-04-26,261.51,1,0.69,0.0026,262.89,263.25,260.28,73178969.0,4158218576790.0,984094449786047.0
2012-04-27,263.43,1,1.92,0.0073,262.7,264.48,262.3,75942159.0,4297430424969.0,990420970893907.0
2012-04-30,264.35,1,0.92,0.0034999999999999996,265.4,265.67,263.7,83132183.0,4917046914446.0,993678485208033.0
2012-05-02,266.61,1,2.26,0.0085,266.1,267.01,265.35,89924342.0,5435419201683.0,1002350716470387.0
2012-05-03,266.05,2,-0.56,-0.0021,266.05,266.7,265.35,69298008.0,3527447702045.0,999763120294377.0
2012-05-04,264.4,2,-1.65,-0.0062,264.72,265.41,263.72,69558982.0,3834924635173.0,995572078534539.0
2012-05-07,259.73,2,-4.67,-0.0177,259.71,260.29,259.1,68578602.0,3879199864063.0,978002644430342.0
2012-05-08,261.12,1,1.39,0.0054,261.28,261.62,260.35,56947892.0,3320546059161.0,983136978132059.0
2012-05-09,258.79,2,-2.33,-0.0089,259.88,260.46,258.22,71958162.0,4020492754062.0,973831596727196.0
2012-05-10,257.89,2,-0.9,-0.0034999999999999996,258.0,259.01,256.94,67639041.0,3697830916800.0,970518567314210.0
2012-05-11,254.0,2,-3.89,-0.0151,256.97,256.97,253.91,66778130.0,3515692549626.0,956249554248305.0
2012-05-14,254.11,1,0.11,0.0004,254.07,255.02,252.3,64484508.0,3341503286793.0,955876590810929.0
2012-05-15,252.32,2,-1.79,-0.006999999999999999,251.97,253.08,250.24,87799016.0,4285984555470.0,948123810211843.0
2012-05-16,243.93,2,-8.39,-0.0333,250.63,250.88,243.79,92631935.0,4754393413309.0,918122902658271.0
2012-05-17,244.48,1,0.55,0.0023,244.15,246.21,242.52,113902490.0,4931243014244.0,920257946245982.0
2012-05-18,235.85,2,-8.63,-0.0353,240.12,240.14,235.46,114551874.0,4816365875967.0,888218653487237.0
2012-05-21,238.62,1,2.77,0.011699999999999999,238.61,239.41,237.02,73315237.0,3550432792649.0,897734437089229.0
2012-05-22,242.66,1,4.04,0.0169,242.38,243.04,240.58,87079842.0,4102722738102.0,912651701033999.0
2012-05-23,239.76,2,-2.9,-0.012,240.7,240.71,237.93,71289024.0,3333769283619.0,901944172966507.0
2012-05-24,240.51,1,0.75,0.0031,239.44,240.72,238.43,56793285.0,2740998185380.0,904979742993548.0
2012-05-25,241.6,1,1.09,0.0045000000000000005,241.06,242.92,240.36,58904669.0,2799501028522.0,909808228971532.0
2012-05-29,245.26,1,3.66,0.0151,241.14,245.67,240.49,67500573.0,3067572945537.0,923646444831986.0
2012-05-30,244.68,2,-0.58,-0.0024,244.68,244.92,242.27,71992874.0,3083868329720.0,921002425661688.0
2012-05-31,244.05,2,-0.63,-0.0026,241.17,244.05,240.16,70501575.0,3695348571128.0,919528748952621.0
2012-06-01,242.98,2,-1.07,-0.0044,242.45,244.03,240.97,53504760.0,2845206054098.0,915199367394579.0
2012-06-04,236.3,2,-6.68,-0.0275,235.91,237.51,235.37,85762605.0,4130197933901.0,890602961184172.0
2012-06-05,238.79,1,2.49,0.0105,238.54,239.47,237.36,60181723.0,2766975636265.0,899956601769530.0
2012-06-07,245.51,1,6.72,0.0281,244.1,246.16,244.1,78823661.0,3708365607290.0,923862207499553.0
2012-06-08,243.69,2,-1.82,-0.0074,246.34,246.39,243.3,55107930.0,2663529351688.0,917613999615001.0
2012-06-11,248.3,1,4.61,0.0189,247.3,248.55,247.12,71405851.0,3545633462864.0,934512073459129.0
2012-06-12,246.43,2,-1.87,-0.0075,244.62,246.99,244.55,55954043.0,2666918133332.0,927829038504301.0
2012-06-13,247.08,1,0.65,0.0026,248.14,248.14,245.64,55171915.0,2749568126989.0,930197161753293.0
2012-06-14,248.62,1,1.54,0.0062,246.7,248.62,246.43,78573766.0,3957191027485.0,936695383472086.0
2012-06-15,246.57,2,-2.05,-0.008199999999999999,248.52,248.54,245.09,86490569.0,3905093496653.0,938095498584152.0
2012-06-18,251.37,1,4.8,0.0195,251.43,252.69,250.57,77067491.0,3662417988775.0,956020052663515.0
2012-06-19,251.31,2,-0.06,-0.0002,250.5,251.7,250.0,53489482.0,2782545612549.0,956149116444722.0
2012-06-20,252.92,1,1.61,0.0064,253.59,253.59,251.71,65356459.0,2961997470426.0,962466369069052.0
2012-06-21,250.46,2,-2.46,-0.0097,251.59,252.31,249.22,60710894.0,3101311526689.0,953932377112870.0
2012-06-22,244.15,2,-6.31,-0.0252,246.57,246.92,243.74,67327729.0,3721652320430.0,930869405782746.0
2012-06-25,240.75,2,-3.4,-0.0139,243.37,243.37,239.19,61377431.0,3559752747179.0,919002590304690.0
2012-06-26,239.68,2,-1.07,-0.0044,239.81,241.0,239.18,55096540.0,3021519341005.0,914577660625490.0
2012-06-27,239.85,1,0.17,0.0007000000000000001,239.31,240.39,236.6,62421799.0,3606523656417.0,914498702861522.0
2012-06-28,239.98,1,0.13,0.0005,241.07,241.24,238.09,50744434.0,2529533325691.0,915300086912550.0
2012-06-29,244.9,1,4.92,0.020499999999999997,238.46,244.9,237.42,74222287.0,3644417863031.0,933575467815621.0
2012-07-02,244.46,2,-0.44,-0.0018,246.35,246.63,244.42,64206656.0,3009074923043.0,932375801271189.0
2012-07-03,246.8,1,2.34,0.0096,245.47,247.24,245.37,79930011.0,4115224015141.0,940966723708592.0
2012-07-04,247.76,1,0.96,0.0039000000000000003,247.88,248.83,247.32,69946276.0,3805205667905.0,944511832227427.0
2012-07-05,247.67,2,-0.09,-0.0004,247.01,248.01,246.49,65161964.0,2905675634542.0,945006375529659.0
2012-07-06,245.07,2,-2.6,-0.0105,247.93,248.36,243.91,57041364.0,2946611658927.0,935364747838101.0
2012-07-09,241.73,2,-3.34,-0.013600000000000001,242.36,242.92,241.26,52017549.0,2749497242871.0,923275156440846.0
2012-07-10,240.88,2,-0.85,-0.0034999999999999996,242.81,243.14,240.01,56646860.0,2702431268023.0,919868612378645.0
2012-07-11,240.34,2,-0.54,-0.0022,240.37,240.69,238.66,54513279.0,2725441809522.0,918218995345218.0
2012-07-12,234.66,2,-5.68,-0.0236,240.49,241.06,234.66,76189660.0,3715167949738.0,896692585328352.0
2012-07-13,238.77,1,4.11,0.0175,235.49,239.98,233.58,77879285.0,4022383607718.0,911753201902928.0
2012-07-16,239.39,1,0.62,0.0026,239.81,240.11,237.92,53360511.0,2700097682719.0,914189562172453.0
2012-07-17,240.19,1,0.8,0.0033,238.07,242.21,237.15,68345462.0,4061013801496.0,916823594233487.0
2012-07-18,236.42,2,-3.77,-0.015700000000000002,240.11,241.1,235.61,81573544.0,3612389762866.0,902632968359868.0
2012-07-19,240.44,1,4.02,0.017,240.09,241.53,239.41,78779298.0,3899358624287.0,917515232988790.0
2012-07-20,240.35,2,-0.09,-0.0004,240.59,241.49,239.8,69455623.0,2934702628370.0,917322584425165.0
2012-07-23,235.75,2,-4.6,-0.0191,236.89,236.91,234.36,63947946.0,2756099451451.0,899927458676448.0
2012-07-24,236.65,1,0.9,0.0038,235.19,237.04,234.77,69332181.0,3323208025183.0,902677419596818.0
2012-07-25,233.49,2,-3.16,-0.0134,231.9,235.78,231.68,69158341.0,3001657097630.0,890915817090020.0
2012-07-26,235.33,1,1.84,0.0079,234.75,236.02,233.04,67561691.0,3131728516133.0,897882151205931.0
2012-07-27,242.23,1,6.9,0.029300000000000003,239.64,242.23,238.72,72050941.0,3920785093481.0,923064027181497.0
2012-07-30,244.58,1,2.35,0.0097,244.8,245.35,244.08,63836946.0,3295613213122.0,930988964703816.0
2012-07-31,250.08,1,5.5,0.0225,244.83,252.53,244.39,101308635.0,4964883885825.0,951598731418335.0
2012-08-01,249.6,2,-0.48,-0.0019,248.42,250.83,247.95,84479619.0,3211897627640.0,950237421482523.0
2012-08-02,247.9,2,-1.7,-0.0068000000000000005,250.15,250.43,247.23,81365169.0,2928661693318.0,944815383464839.0
2012-08-03,244.81,2,-3.09,-0.0125,244.57,247.13,244.17,72681145.0,3159176663177.0,933508066028157.0
2012-08-06,250.36,1,5.55,0.0227,249.92,251.74,249.67,79216216.0,3673947148660.0,953605261572716.0
2012-08-07,250.39,1,0.03,0.0001,250.04,251.14,249.66,75163689.0,2950086112589.0,953745400525621.0
2012-08-08,252.84,1,2.45,0.0098,251.8,255.13,251.74,119791857.0,4796012152521.0,962573412752709.0
2012-08-09,258.08,1,5.24,0.0207,253.34,259.11,253.34,124578587.0,5682080114426.0,982768660881113.0
2012-08-10,258.91,1,0.83,0.0032,257.59,259.12,257.17,74297099.0,3423147759604.0,985806852811887.0
2012-08-13,256.65,2,-2.26,-0.0087,258.71,258.76,256.63,53299978.0,2536176601623.0,977845127396886.0
2012-08-14,260.11,1,3.46,0.013500000000000002,258.14,260.3,257.62,79677603.0,3440777576727.0,990877472832385.0
2012-08-16,260.08,2,-0.03,-0.0001,260.03,260.56,258.59,78940930.0,3275592521372.0,991137282143072.0
2012-08-17,258.2,2,-1.88,-0.0072,260.92,261.08,257.6,76694878.0,4020536481377.0,985031142114828.0
2012-08-20,258.03,2,-0.17,-0.0007000000000000001,257.65,258.57,256.64,60971580.0,3086855409460.0,984407152272465.0
2012-08-21,257.5,2,-0.53,-0.0021,259.19,260.2,257.43,66817891.0,2963013241757.0,982442798690594.0
2012-08-22,256.21,2,-1.29,-0.005,256.9,258.07,253.79,70274227.0,3203548689242.0,977928571146041.0
2012-08-23,257.28,1,1.07,0.0042,256.06,257.32,254.6,67347857.0,3223620657944.0,981665397953131.0
2012-08-24,253.73,2,-3.55,-0.0138,254.12,254.92,252.95,73622496.0,3197348407900.0,968877666071602.0
2012-08-27,252.77,2,-0.96,-0.0038,251.65,253.95,251.34,83956024.0,4975844734798.0,967600778204355.0
2012-08-28,252.57,2,-0.2,-0.0008,253.46,254.12,251.83,66759602.0,3246070864121.0,966223199226870.0
2012-08-29,254.22,1,1.65,0.006500000000000001,253.09,254.64,252.31,72304421.0,3613106559689.0,972095570879740.0
2012-08-30,250.96,2,-3.26,-0.0128,253.29,253.39,249.65,70441184.0,3535006495750.0,959893815672096.0
2012-08-31,250.56,2,-0.4,-0.0016,249.58,251.78,249.52,77429609.0,3167371526460.0,958331962006400.0
2012-09-03,251.23,1,0.67,0.0027,250.97,252.65,247.36,72075044.0,2842947222116.0,961856930124976.0
2012-09-04,250.56,2,-0.67,-0.0027,251.03,251.81,250.22,67614945.0,2892286523386.0,958895675100473.0
2012-09-05,245.75,2,-4.81,-0.0192,248.73,248.77,245.75,74320138.0,3364367519679.0,941140404848392.0
2012-09-06,246.79,1,1.04,0.0042,246.79,247.77,245.68,61614266.0,2761130262439.0,944925463387296.0
2012-09-07,254.02,1,7.23,0.029300000000000003,252.16,254.02,251.79,99417372.0,4630040525421.0,971147153840333.0
2012-09-10,253.38,2,-0.64,-0.0025,254.8,255.29,253.38,60202832.0,2843235971687.0,968481083000360.0
2012-09-11,252.73,2,-0.65,-0.0026,252.72,253.32,251.48,54591236.0,2396204817771.0,965757145473656.0
2012-09-12,256.95,1,4.22,0.0167,254.35,257.4,253.78,70225407.0,3436144374369.0,980965696686616.0
2012-09-13,256.87,2,-0.08,-0.0003,256.68,257.54,255.08,78983745.0,3707417676341.0,980687138932795.0
2012-09-14,265.02,1,8.15,0.0317,263.14,265.3,262.68,155885623.0,6719973002223.0,1011427421480225.0
2012-09-17,263.97,2,-1.05,-0.004,264.79,265.63,263.48,105934012.0,4556461229846.0,1008193455541519.0
2012-09-18,264.25,1,0.28,0.0011,263.39,264.56,263.05,71046835.0,3243817249900.0,1009372108121381.0
2012-09-19,264.44,1,0.19,0.0007000000000000001,263.44,265.34,262.55,86342018.0,3747992920293.0,1010192013636167.0
2012-09-20,261.87,2,-2.57,-0.0097,262.87,263.93,261.54,86264673.0,3807732388565.0,1000415520670584.0
2012-09-21,263.41,1,1.54,0.0059,263.26,264.05,262.16,75208968.0,3348257758304.0,1006719502941035.0
2012-09-24,263.56,1,0.15,0.0006,262.47,263.87,259.94,70724852.0,3074108051275.0,1007335565971695.0
2012-09-25,262.03,2,-1.53,-0.0058,262.18,263.77,261.63,76464365.0,3211932007006.0,1001316419405167.0
2012-09-26,260.42,2,-1.61,-0.0060999999999999995,259.38,261.25,258.8,96422452.0,3302514831077.0,995415275157264.0
2012-09-27,261.62,1,1.2,0.0046,258.99,262.06,258.91,86742460.0,3497985277630.0,1000086383746467.0
2012-09-28,262.49,1,0.87,0.0033,263.22,263.3,261.48,105005212.0,3782192202468.0,1003264412577635.0
2012-10-02,262.48,2,-0.01,0.0,262.82,263.53,262.3,72507997.0,2673672972948.0,1002902410580775.0
2012-10-04,261.92,2,-0.56,-0.0021,262.68,262.91,260.44,96252203.0,3590263238756.0,995161973479604.0
2012-10-05,262.07,1,0.15,0.0006,263.65,264.16,261.46,80773574.0,3130738107903.0,995817093041313.0
2012-10-08,260.11,2,-1.96,-0.0075,261.83,261.89,259.7,70884511.0,3389923408551.0,988667297434214.0
2012-10-09,259.66,2,-0.45,-0.0017000000000000001,260.1,261.65,259.65,66413698.0,2699179888243.0,986899884694828.0
2012-10-10,255.15,2,-4.51,-0.0174,257.25,257.49,255.15,91614717.0,3606141500497.0,970741067206348.0
2012-10-11,252.84,2,-2.31,-0.0091,253.14,255.22,250.97,67764508.0,3530070261033.0,962211063783041.0
2012-10-12,252.44,2,-0.4,-0.0016,253.5,253.75,251.69,66984622.0,2888845932937.0,961317815877174.0
2012-10-15,251.44,2,-1.0,-0.004,251.6,253.14,250.77,87480789.0,3269008659930.0,957560664837725.0
2012-10-16,253.98,1,2.54,0.0101,253.88,254.36,252.49,66370988.0,2764959926026.0,966295347164500.0
2012-10-17,256.06,1,2.08,0.008199999999999999,255.98,257.41,255.19,77970805.0,3216427555754.0,974018468268973.0
2012-10-18,257.27,1,1.21,0.004699999999999999,256.73,257.82,256.11,74108578.0,3212711211336.0,977811479779821.0
2012-10-19,254.79,2,-2.48,-0.0096,256.45,257.12,254.3,57044753.0,2872261292159.0,969500194533804.0
2012-10-22,254.22,2,-0.57,-0.0022,250.19,254.42,250.04,70465039.0,2699024502497.0,967381989724192.0
2012-10-23,251.86,2,-2.36,-0.009300000000000001,254.41,254.43,251.86,64096685.0,2903918571496.0,958915661297599.0
2012-10-24,249.8,2,-2.06,-0.008199999999999999,249.14,251.12,248.32,86819682.0,4155691391363.0,951176695641783.0
2012-10-25,251.72,1,1.92,0.0077,248.68,251.72,248.37,72846949.0,3599173329105.0,957574790587389.0
2012-10-26,247.18,2,-4.54,-0.018000000000000002,250.53,251.19,247.15,71434875.0,3441575810637.0,940837691973186.0
2012-10-29,247.66,1,0.48,0.0019,248.65,249.13,246.69,69116652.0,3126066309348.0,942478098000395.0
2012-10-30,248.52,1,0.86,0.0034999999999999996,248.06,250.68,247.83,54963354.0,2385300557054.0,945831111275404.0
2012-10-31,250.18,1,1.66,0.0067,250.42,251.11,249.83,57916401.0,2815306016572.0,951942780502293.0
2012-11-01,247.83,2,-2.35,-0.009399999999999999,248.7,248.97,246.39,80305445.0,4053716566467.0,944026591469014.0
2012-11-02,251.04,1,3.21,0.013000000000000001,250.98,251.49,250.24,75662284.0,3752253973807.0,955440456556894.0
2012-11-05,249.5,2,-1.54,-0.0060999999999999995,249.17,250.55,249.01,64360122.0,3473219600447.0,948900821063690.0
2012-11-06,252.3,1,2.8,0.011200000000000002,249.97,252.33,249.57,66715252.0,3141661420979.0,959713859718005.0
2012-11-07,253.7,1,1.4,0.0055000000000000005,253.01,253.73,250.71,72041693.0,3276047167684.0,965076139296374.0
2012-11-08,250.13,2,-3.57,-0.0141,250.33,251.04,249.24,74681527.0,4007903576351.0,951698383546036.0
2012-11-09,248.69,2,-1.44,-0.0058,247.1,249.21,245.28,79109023.0,3430221240367.0,946150733117416.0
2012-11-12,248.18,2,-0.51,-0.0021,247.87,248.58,246.91,65569020.0,2556323028761.0,944408117632819.0
2012-11-13,246.9,2,-1.28,-0.0052,248.55,248.65,245.67,75630288.0,2670679000318.0,939274932527666.0
2012-11-14,247.8,1,0.9,0.0036,247.17,247.81,245.81,79336896.0,3412771884687.0,942755552033594.0
2012-11-15,244.64,2,-3.16,-0.0128,244.65,245.27,243.34,79077636.0,2930928852067.0,930795542519617.0
2012-11-16,243.45,2,-1.19,-0.0049,243.88,244.92,242.9,75182772.0,2973981742097.0,926460922339821.0
2012-11-19,245.82,1,2.37,0.0097,244.71,246.78,244.62,54023357.0,2346025864621.0,935368843483754.0
2012-11-20,247.72,1,1.9,0.0077,248.42,248.55,247.11,56564682.0,2749997658337.0,942038081386083.0
2012-11-21,247.02,2,-0.7,-0.0028000000000000004,248.52,249.0,246.11,61790823.0,2962781322976.0,939394549680945.0
2012-11-22,249.51,1,2.49,0.0101,248.5,250.09,248.25,51858149.0,2740345383992.0,947941479262768.0
2012-11-23,251.44,1,1.93,0.0077,249.83,251.44,248.99,50340474.0,2687904642507.0,954410859376093.0
2012-11-26,250.73,2,-0.71,-0.0028000000000000004,252.26,252.31,250.45,52929669.0,2461416468390.0,952395913782279.0
2012-11-27,253.41,1,2.68,0.010700000000000001,251.94,254.27,251.55,75320659.0,3580892302358.0,962485688241253.0
2012-11-28,251.72,2,-1.69,-0.0067,251.99,252.26,250.88,56735247.0,2924468143525.0,956010167185898.0
2012-11-29,254.73,1,3.01,0.012,253.03,254.79,252.92,82947878.0,3771902787768.0,967443812099329.0
2012-11-30,254.25,2,-0.48,-0.0019,254.45,255.95,253.79,80309408.0,3642469308285.0,966108837942722.0
2012-12-03,255.57,1,1.32,0.0052,254.91,256.07,254.42,55439574.0,2515795435215.0,970237139384383.0
2012-12-04,254.83,2,-0.74,-0.0029,254.5,255.3,253.72,51107437.0,2194517625457.0,967577670504605.0
2012-12-05,256.63,1,1.8,0.0070999999999999995,254.58,257.02,254.19,62416330.0,2955641874995.0,974205208271732.0
2012-12-06,257.27,1,0.64,0.0025,256.97,257.85,256.39,71825277.0,3669315552824.0,976338234595662.0
2012-12-07,258.78,1,1.51,0.0059,257.75,259.42,257.63,68621844.0,3340173314751.0,980919134332252.0
2012-12-10,259.03,1,0.25,0.001,260.06,260.75,258.79,56321533.0,2836573425216.0,981539331652173.0
2012-12-11,260.12,1,1.09,0.0042,259.7,260.27,258.96,91602761.0,3676917871658.0,985514992626559.0
2012-12-12,261.67,1,1.55,0.006,261.19,261.67,260.54,97871196.0,3762285935762.0,991224811669531.0
2012-12-13,265.79,1,4.12,0.015700000000000002,261.84,265.79,261.76,110715738.0,5190814135660.0,1006249299351961.0
